['0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0']
['89.23080588333457', ' 0.0', ' 38.75387877669253', ' 0.0', ' 33.90964392960596', ' 0.0', ' 73.63517632430424', ' 0.0', ' 19.37552827991835', ' 0.0', ' 83.26565009639694', ' 0.0', ' 53.480517910944634', ' 0.0', ' 0.0', ' 40.66411532182864', ' 0.0', ' 83.26583732508422', ' 0.0', ' 0.0', ' 84.28968633930627', ' 0.0', ' 0.0', ' 44.27681618321852', ' 0.0', ' 0.0', ' 14.715713032428923', ' 0.0', ' 0.0', ' 0.0']
['89.29090740415211', ' 0.0', ' 38.779981500174635', ' 0.0', ' 33.932483812652805', ' 0.0', ' 73.68470901843327', ' 0.0', ' 19.38860820997077', ' 0.0', ' 83.38950864172526', ' 0.0', ' 53.51652171312489', ' 0.0', ' 0.0', ' 40.72482809927033', ' 0.0', ' 83.38996941146655', ' 0.0', ' 0.0', ' 84.34645976287985', ' 0.0', ' 0.0', ' 44.30653348693576', ' 0.0', ' 0.0', ' 14.737825574938023', ' 0.0', ' 0.0', ' 0.0']
['89.41056220764698', ' 0.0', ' 38.83194884154048', ' 0.0', ' 33.977955236347924', ' 0.0', ' 73.78332043936123', ' 0.0', ' 19.414649298964022', ' 0.0', ' 83.50792511765825', ' 0.0', ' 53.58820384305371', ' 0.0', ' 0.0', ' 40.78274297637332', ' 0.0', ' 83.50856651202214', ' 0.0', ' 0.0', ' 84.45948873035056', ' 0.0', ' 0.0', ' 44.36571203888656', ' 0.0', ' 0.0', ' 14.758973186032042', ' 0.0', ' 0.0', ' 0.0']
['89.52742436255411', ' 0.0', ' 38.88270330621243', ' 0.0', ' 34.022365392935875', ' 0.0', ' 73.87962905275194', ' 0.0', ' 19.4400832612382', ' 0.0', ' 83.61982393058223', ' 0.0', ' 53.658218039061495', ' 0.0', ' 0.0', ' 40.83736770264434', ' 0.0', ' 83.62055656930754', ' 0.0', ' 0.0', ' 84.56987969101203', ' 0.0', ' 0.0', ' 44.423538689360285', ' 0.0', ' 0.0', ' 14.778943379084533', ' 0.0', ' 0.0', ' 0.0']
['89.64017391006493', ' 0.0', ' 38.93167162217804', ' 0.0', ' 34.06521266940578', ' 0.0', ' 73.97254861532497', ' 0.0', ' 19.46462270873999', ' 0.0', ' 83.72471632933554', ' 0.0', ' 53.725774235505824', ' 0.0', ' 0.0', ' 40.88849952409422', ' 0.0', ' 83.72546349594717', ' 0.0', ' 0.0', ' 84.67638577823723', ' 0.0', ' 0.0', ' 44.47936712138046', ' 0.0', ' 0.0', ' 14.797636248593694', ' 0.0', ' 0.0', ' 0.0']
['89.74786186175055', ' 0.0', ' 38.978441633767886', ' 0.0', ' 34.1061364295469', ' 0.0', ' 74.06129811013162', ' 0.0', ' 19.488060956572358', ' 0.0', ' 83.82261416274831', ' 0.0', ' 53.79030366673697', ' 0.0', ' 0.0', ' 40.936178254968596', ' 0.0', ' 83.82331703966932', ' 0.0', ' 0.0', ' 84.77811055344516', ' 0.0', ' 0.0', ' 44.5327279980125', ' 0.0', ' 0.0', ' 14.815048349994571', ' 0.0', ' 0.0', ' 0.0']
['89.8499344922275', ' 0.0', ' 39.02277285221608', ' 0.0', ' 34.14492624568907', ' 0.0', ' 74.14542178395682', ' 0.0', ' 19.51027733610368', ' 0.0', ' 83.91391007356386', ' 0.0', ' 53.85147370667813', ' 0.0', ' 0.0', ' 40.980624473229526', ' 0.0', ' 83.91452955031623', ' 0.0', ' 0.0', ' 84.87453095356997', ' 0.0', ' 0.0', ' 44.583342761432064', ' 0.0', ' 0.0', ' 14.823329569027727', ' 0.0', ' 0.0', ' 0.0']
['89.89900025439186', ' 0.0', ' 39.044082629486155', ' 0.0', ' 34.18151149691884', ' 0.0', ' 74.22476665635328', ' 0.0', ' 19.531231257809438', ' 0.0', ' 83.95747512762479', ' 0.0', ' 53.9091717532391', ' 0.0', ' 0.0', ' 41.00183468753222', ' 0.0', ' 83.95804428919249', ' 0.0', ' 0.0', ' 84.92087971913239', ' 0.0', ' 0.0', ' 44.63111192458249', ' 0.0', ' 0.0', ' 14.839741608158123', ' 0.0', ' 0.0', ' 0.0']
['89.99691290297793', ' 0.0', ' 39.08660712398608', ' 0.0', ' 34.19906401886865', ' 0.0', ' 74.26283485398362', ' 0.0', ' 19.541284359442447', ' 0.0', ' 84.04432200982995', ' 0.0', ' 53.936854918382615', ' 0.0', ' 0.0', ' 41.04413624810063', ' 0.0', ' 84.04478271415769', ' 0.0', ' 0.0', ' 85.01337049466972', ' 0.0', ' 0.0', ' 44.65403970081801', ' 0.0', ' 0.0', ' 14.855667080214666', ' 0.0', ' 0.0', ' 0.0']
['90.09242098552772', ' 0.0', ' 39.12808729013148', ' 0.0', ' 34.23410099010877', ' 0.0', ' 74.33882534722832', ' 0.0', ' 19.561351548057637', ' 0.0', ' 84.12926644142323', ' 0.0', ' 53.99211570100221', ' 0.0', ' 0.0', ' 41.08554128987417', ' 0.0', ' 84.12962006048431', ' 0.0', ' 0.0', ' 85.10358985603598', ' 0.0', ' 0.0', ' 44.69981998376198', ' 0.0', ' 0.0', ' 14.870929491231976', ' 0.0', ' 0.0', ' 0.0']
['90.18405051455028', ' 0.0', ' 39.16788295963096', ' 0.0', ' 34.26833432192268', ' 0.0', ' 74.41307469566455', ' 0.0', ' 19.580958379023418', ' 0.0', ' 84.21131430505527', ' 0.0', ' 54.04611038407383', ' 0.0', ' 0.0', ' 41.125567804208664', ' 0.0', ' 84.21157289449198', ' 0.0', ' 0.0', ' 85.19014543719734', ' 0.0', ' 0.0', ' 44.74456153908112', ' 0.0', ' 0.0', ' 14.885414526685325', ' 0.0', ' 0.0', ' 0.0']
['90.2708130345664', ' 0.0', ' 39.20556483585946', ' 0.0', ' 34.301273185879076', ' 0.0', ' 74.48451777166918', ' 0.0', ' 19.599823698534657', ' 0.0', ' 84.2897401064067', ' 0.0', ' 54.098063765153114', ' 0.0', ' 0.0', ' 41.16385984034147', ' 0.0', ' 84.28992220154173', ' 0.0', ' 0.0', ' 85.27210351799434', ' 0.0', ' 0.0', ' 44.787615669915816', ' 0.0', ' 0.0', ' 14.899068491210441', ' 0.0', ' 0.0', ' 0.0']
['90.35219933197956', ' 0.0', ' 39.240911761988954', ' 0.0', ' 34.33257773758244', ' 0.0', ' 74.55241692481782', ' 0.0', ' 19.61775285278562', ' 0.0', ' 84.3641089153047', ' 0.0', ' 54.14743904476812', ' 0.0', ' 0.0', ' 41.200199798174026', ' 0.0', ' 84.36423573567026', ' 0.0', ' 0.0', ' 85.34898308232599', ' 0.0', ' 0.0', ' 44.828532630306675', ' 0.0', ' 0.0', ' 14.9118902690805', ' 0.0', ' 0.0', ' 0.0']
['90.42812049281045', ' 0.0', ' 39.273885121741785', ' 0.0', ' 34.362061562523586', ' 0.0', ' 74.61636734762384', ' 0.0', ' 19.63463908311511', ' 0.0', ' 84.39986141463426', ' 0.0', ' 54.19394169935789', ' 0.0', ' 0.0', ' 41.21767931237229', ' 0.0', ' 84.39996858180996', ' 0.0', ' 0.0', ' 85.42070013978838', ' 0.0', ' 0.0', ' 44.86706500319239', ' 0.0', ' 0.0', ' 14.91802717097202', ' 0.0', ' 0.0', ' 0.0']
['90.49881718939113', ' 0.0', ' 39.30458944164653', ' 0.0', ' 34.3896760333862', ' 0.0', ' 74.67626318482257', ' 0.0', ' 19.650454560450115', ' 0.0', ' 84.47119597204471', ' 0.0', ' 54.23749478871267', ' 0.0', ' 0.0', ' 41.252569345994765', ' 0.0', ' 84.4712782146748', ' 0.0', ' 0.0', ' 85.4874820355812', ' 0.0', ' 0.0', ' 44.903147186371015', ' 0.0', ' 0.0', ' 14.930263456445259', ' 0.0', ' 0.0', ' 0.0']
['90.53249746266725', ' 0.0', ' 39.31921713905201', ' 0.0', ' 34.40285460221054', ' 0.0', ' 74.70484744262157', ' 0.0', ' 19.65800220727555', ' 0.0', ' 84.54075602198675', ' 0.0', ' 54.258279313848114', ' 0.0', ' 0.0', ' 41.28660434692888', ' 0.0', ' 84.54082949108142', ' 0.0', ' 0.0', ' 85.51929727743813', ' 0.0', ' 0.0', ' 44.92036366593995', ' 0.0', ' 0.0', ' 14.942213617341329', ' 0.0', ' 0.0', ' 0.0']
['90.59949950856739', ' 0.0', ' 39.348316833254025', ' 0.0', ' 34.42903248500062', ' 0.0', ' 74.76162678200136', ' 0.0', ' 19.672994776238898', ' 0.0', ' 84.60746177437773', ' 0.0', ' 54.29956457876117', ' 0.0', ' 0.0', ' 41.319249302412345', ' 0.0', ' 84.60753848063443', ' 0.0', ' 0.0', ' 85.58258911232751', ' 0.0', ' 0.0', ' 44.95455530767012', ' 0.0', ' 0.0', ' 14.95371880842503', ' 0.0', ' 0.0', ' 0.0']
['90.66486838345352', ' 0.0', ' 39.37670722408405', ' 0.0', ' 34.454480453359196', ' 0.0', ' 74.81682242785604', ' 0.0', ' 19.687569253634017', ' 0.0', ' 84.67059257121613', ' 0.0', ' 54.339697497871704', ' 0.0', ' 0.0', ' 41.35014612001921', ' 0.0', ' 84.67068018784572', ' 0.0', ' 0.0', ' 85.64433821238282', ' 0.0', ' 0.0', ' 44.987785496711034', ' 0.0', ' 0.0', ' 14.964668290467428', ' 0.0', ' 0.0', ' 0.0']
['90.72786939827839', ' 0.0', ' 39.4040692283511', ' 0.0', ' 34.47888079189388', ' 0.0', ' 74.86974527942871', ' 0.0', ' 19.70154370745366', ' 0.0', ' 84.72978087800732', ' 0.0', ' 54.3781773233106', ' 0.0', ' 0.0', ' 41.379110972981685', ' 0.0', ' 84.72988308241153', ' 0.0', ' 0.0', ' 85.70385057166365', ' 0.0', ' 0.0', ' 45.01964126427715', ' 0.0', ' 0.0', ' 14.97500066051317', ' 0.0', ' 0.0', ' 0.0']
['90.78798257971897', ' 0.0', ' 39.4301770161646', ' 0.0', ' 34.50202438801503', ' 0.0', ' 74.91994185257067', ' 0.0', ' 19.71479839915959', ' 0.0', ' 84.78496785645592', ' 0.0', ' 54.41467460120949', ' 0.0', ' 0.0', ' 41.4061126039065', ' 0.0', ' 84.78508502669465', ' 0.0', ' 0.0', ' 85.76063501015801', ' 0.0', ' 0.0', ' 45.04985167436248', ' 0.0', ' 0.0', ' 14.984699139135792', ' 0.0', ' 0.0', ' 0.0']
['90.84491306478499', ' 0.0', ' 39.45490252542237', ' 0.0', ' 34.52380866823825', ' 0.0', ' 74.96718977865955', ' 0.0', ' 19.727274600525806', ' 0.0', ' 84.81122270490644', ' 0.0', ' 54.44902787448644', ' 0.0', ' 0.0', ' 41.41895592495172', ' 0.0', ' 84.81134666128894', ' 0.0', ' 0.0', ' 85.81441299279365', ' 0.0', ' 0.0', ' 45.078284830856106', ' 0.0', ' 0.0', ' 14.989335516338466', ' 0.0', ' 0.0', ' 0.0']
['90.87226520685948', ' 0.0', ' 39.46678184879891', ' 0.0', ' 34.53422843711592', ' 0.0', ' 74.98978909407344', ' 0.0', ' 19.73324217509242', ' 0.0', ' 84.8632428311283', ' 0.0', ' 54.48122217879224', ' 0.0', ' 0.0', ' 41.44439689739205', ' 0.0', ' 84.86337771968408', ' 0.0', ' 0.0', ' 85.84025052113762', ' 0.0', ' 0.0', ' 45.10492988740041', ' 0.0', ' 0.0', ' 14.99856027232706', ' 0.0', ' 0.0', ' 0.0']
['90.92682927556497', ' 0.0', ' 39.49047959850813', ' 0.0', ' 34.554933627586415', ' 0.0', ' 75.03469617145316', ' 0.0', ' 19.74510040687157', ' 0.0', ' 84.91369018039359', ' 0.0', ' 54.49660417485882', ' 0.0', ' 0.0', ' 41.46906141938578', ' 0.0', ' 84.91383188754784', ' 0.0', ' 0.0', ' 85.89179312675518', ' 0.0', ' 0.0', ' 45.1176604839676', ' 0.0', ' 0.0', ' 15.007543419214327', ' 0.0', ' 0.0', ' 0.0']
['90.98003972006883', ' 0.0', ' 39.51358945497017', ' 0.0', ' 34.57504577706515', ' 0.0', ' 75.07831687696697', ' 0.0', ' 19.756619026087787', ' 0.0', ' 84.96199491709326', ' 0.0', ' 54.527216274725625', ' 0.0', ' 0.0', ' 41.49267233823488', ' 0.0', ' 84.96213910995729', ' 0.0', ' 0.0', ' 85.94205706456012', ' 0.0', ' 0.0', ' 45.1429967652726', ' 0.0', ' 0.0', ' 15.016167476193802', ' 0.0', ' 0.0', ' 0.0']
['91.03108625104963', ' 0.0', ' 39.53575950099875', ' 0.0', ' 34.59429050415491', ' 0.0', ' 75.12005620550812', ' 0.0', ' 19.76764088559199', ' 0.0', ' 85.00779260094528', ' 0.0', ' 54.55704893938897', ' 0.0', ' 0.0', ' 41.515053232174495', ' 0.0', ' 85.00793529587204', ' 0.0', ' 0.0', ' 85.99027691467226', ' 0.0', ' 0.0', ' 45.1676893207537', ' 0.0', ' 0.0', ' 15.02435357687036', ' 0.0', ' 0.0', ' 0.0']
['91.07942618479494', ' 0.0', ' 39.55675404334199', ' 0.0', ' 34.61249110658431', ' 0.0', ' 75.15953098346574', ' 0.0', ' 19.77806477835542', ' 0.0', ' 85.05091719356234', ' 0.0', ' 54.58572247602377', ' 0.0', ' 0.0', ' 41.53612470900947', ' 0.0', ' 85.05105513077352', ' 0.0', ' 0.0', ' 86.03594004426881', ' 0.0', ' 0.0', ' 45.19142408517957', ' 0.0', ' 0.0', ' 15.032061230730347', ' 0.0', ' 0.0', ' 0.0']
['91.12478083531522', ' 0.0', ' 39.57645204573951', ' 0.0', ' 34.62956496303043', ' 0.0', ' 75.19656206282453', ' 0.0', ' 19.787843378135822', ' 0.0', ' 85.09137338101124', ' 0.0', ' 54.61297817691211', ' 0.0', ' 0.0', ' 41.5558906652672', ' 0.0', ' 85.09150421575376', ' 0.0', ' 0.0', ' 86.07878319948341', ' 0.0', ' 0.0', ' 45.21398687097701', ' 0.0', ' 0.0', ' 15.039283787554773', ' 0.0', ' 0.0', ' 0.0']
['91.16710293680708', ' 0.0', ' 39.59483298015508', ' 0.0', ' 34.64551022900847', ' 0.0', ' 75.23114546753834', ' 0.0', ' 19.796975621119437', ' 0.0', ' 85.12929692634397', ' 0.0', ' 54.63867915682942', ' 0.0', ' 0.0', ' 41.56534485663618', ' 0.0', ' 85.12941926479263', ' 0.0', ' 0.0', ' 86.1187617318373', ' 0.0', ' 0.0', ' 45.23526413930689', ' 0.0', ' 0.0', ' 15.046041278422292', ' 0.0', ' 0.0', ' 0.0']
['91.20652660209844', ' 0.0', ' 39.61195509320236', ' 0.0', ' 34.65310951633733', ' 0.0', ' 75.26341143461265', ' 0.0', ' 19.801327921568394', ' 0.0', ' 85.14745923300352', ' 0.0', ' 54.66279710908239', ' 0.0', ' 0.0', ' 41.58418667645446', ' 0.0', ' 85.14757707352524', ' 0.0', ' 0.0', ' 86.13779254224107', ' 0.0', ' 0.0', ' 45.255232115495566', ' 0.0', ' 0.0', ' 15.049271722488596', ' 0.0', ' 0.0', ' 0.0']
['91.22531340586876', ' 0.0', ' 39.620114399943006', ' 0.0', ' 34.668200375623336', ' 0.0', ' 75.27881157923359', ' 0.0', ' 19.809970832808734', ' 0.0', ' 85.18377307319714', ' 0.0', ' 54.67432786565411', ' 0.0', ' 0.0', ' 41.60258098537811', ' 0.0', ' 85.18388168422331', ' 0.0', ' 0.0', ' 86.17551937671409', ' 0.0', ' 0.0', ' 45.26477915419684', ' 0.0', ' 0.0', ' 15.055717403337558', ' 0.0', ' 0.0', ' 0.0']
['91.26269666974669', ' 0.0', ' 39.63635034516685', ' 0.0', ' 34.682875509425784', ' 0.0', ' 75.3095130306225', ' 0.0', ' 19.81837564665502', ' 0.0', ' 85.21939092212348', ' 0.0', ' 54.697279812377786', ' 0.0', ' 0.0', ' 41.620288234164605', ' 0.0', ' 85.21949059759419', ' 0.0', ' 0.0', ' 86.21212553477883', ' 0.0', ' 0.0', ' 45.28378303108776', ' 0.0', ' 0.0', ' 15.06202450536767', ' 0.0', ' 0.0', ' 0.0']
['91.29917853128492', ' 0.0', ' 39.65219480186098', ' 0.0', ' 34.69696169260558', ' 0.0', ' 75.33954014004334', ' 0.0', ' 19.826443149794635', ' 0.0', ' 85.2538481035774', ' 0.0', ' 54.71964555775662', ' 0.0', ' 0.0', ' 41.63714169783365', ' 0.0', ' 85.25393965576048', ' 0.0', ' 0.0', ' 86.2471895958073', ' 0.0', ' 0.0', ' 45.30230194860496', ' 0.0', ' 0.0', ' 15.068114198392067', ' 0.0', ' 0.0', ' 0.0']
['91.33434542761306', ' 0.0', ' 39.66746815531511', ' 0.0', ' 34.710343458472806', ' 0.0', ' 75.36853828087858', ' 0.0', ' 19.834107210004323', ' 0.0', ' 85.28680029411906', ' 0.0', ' 54.74113339962411', ' 0.0', ' 0.0', ' 41.653049286543016', ' 0.0', ' 85.28688483865892', ' 0.0', ' 0.0', ' 86.28044000201132', ' 0.0', ' 0.0', ' 45.32009408197172', ' 0.0', ' 0.0', ' 15.073929391286786', ' 0.0', ' 0.0', ' 0.0']
['91.3679038858826', ' 0.0', ' 39.68204294718028', ' 0.0', ' 34.722962669933644', ' 0.0', ' 75.39624937017311', ' 0.0', ' 19.84133453033132', ' 0.0', ' 85.31803510421567', ' 0.0', ' 54.76154554911206', ' 0.0', ' 0.0', ' 41.66798637741169', ' 0.0', ' 85.31811386861948', ' 0.0', ' 0.0', ' 86.3117505553749', ' 0.0', ' 0.0', ' 45.3369954401229', ' 0.0', ' 0.0', ' 15.079436230507246', ' 0.0', ' 0.0', ' 0.0']
['91.39968662110886', ' 0.0', ' 39.69584652382578', ' 0.0', ' 34.73481168233964', ' 0.0', ' 75.42251937159023', ' 0.0', ' 19.848120733005477', ' 0.0', ' 85.33303883043264', ' 0.0', ' 54.78077830793757', ' 0.0', ' 0.0', ' 41.68198290530479', ' 0.0', ' 85.34753966856687', ' 0.0', ' 0.0', ' 86.34112059481646', ' 0.0', ' 0.0', ' 45.35292001722907', ' 0.0', ' 0.0', ' 15.084622546061368', ' 0.0', ' 0.0', ' 0.0']
['91.42964259444244', ' 0.0', ' 39.702478292568934', ' 0.0', ' 34.74592260254535', ' 0.0', ' 75.4472919036613', ' 0.0', ' 19.85448420752781', ' 0.0', ' 85.36293474187899', ' 0.0', ' 54.798811501515644', ' 0.0', ' 0.0', ' 41.68867891571443', ' 0.0', ' 85.36163910447047', ' 0.0', ' 0.0', ' 86.3551666047803', ' 0.0', ' 0.0', ' 45.3605400330583', ' 0.0', ' 0.0', ' 15.087107456825262', ' 0.0', ' 0.0', ' 0.0']
['91.44400880766656', ' 0.0', ' 39.715706918702786', ' 0.0', ' 34.75124323040243', ' 0.0', ' 75.4591732011716', ' 0.0', ' 19.857531449251333', ' 0.0', ' 85.39203510446802', ' 0.0', ' 54.80742787457133', ' 0.0', ' 0.0', ' 41.70204197048779', ' 0.0', ' 85.38973192762543', ' 0.0', ' 0.0', ' 86.383152511611', ' 0.0', ' 0.0', ' 45.37568118636951', ' 0.0', ' 0.0', ' 15.092060181162063', ' 0.0', ' 0.0', ' 0.0']
['91.47267862287842', ' 0.0', ' 39.728606009706375', ' 0.0', ' 34.7618758022957', ' 0.0', ' 75.48287764508638', ' 0.0', ' 19.863620956572078', ' 0.0', ' 85.41989273744275', ' 0.0', ' 54.82456944256713', ' 0.0', ' 0.0', ' 41.715116125526286', ' 0.0', ' 85.41711681593556', ' 0.0', ' 0.0', ' 86.41046399043469', ' 0.0', ' 0.0', ' 45.390384021071824', ' 0.0', ' 0.0', ' 15.096890885261526', ' 0.0', ' 0.0', ' 0.0']
['91.50068624608633', ' 0.0', ' 39.74097908828368', ' 0.0', ' 34.77229617098475', ' 0.0', ' 75.5060229160715', ' 0.0', ' 19.869588928130046', ' 0.0', ' 85.44621532930728', ' 0.0', ' 54.84126402258968', ' 0.0', ' 0.0', ' 41.7277333247578', ' 0.0', ' 85.44340968510792', ' 0.0', ' 0.0', ' 86.43674588436342', ' 0.0', ' 0.0', ' 45.404444638505844', ' 0.0', ' 0.0', ' 15.101532270277563', ' 0.0', ' 0.0', ' 0.0']
['91.52763475160263', ' 0.0', ' 39.75269474198767', ' 0.0', ' 34.78236791144962', ' 0.0', ' 75.52827870778276', ' 0.0', ' 19.87535723170949', ' 0.0', ' 85.47086062672734', ' 0.0', ' 54.8572975372649', ' 0.0', ' 0.0', ' 41.73977274411957', ' 0.0', ' 85.46835162522315', ' 0.0', ' 0.0', ' 86.4617521726198', ' 0.0', ' 0.0', ' 45.417732539370206', ' 0.0', ' 0.0', ' 15.105938573808421', ' 0.0', ' 0.0', ' 0.0']
['91.55324935492668', ' 0.0', ' 39.76368567969044', ' 0.0', ' 34.79199106939013', ' 0.0', ' 75.54941809100734', ' 0.0', ' 19.880868622386586', ' 0.0', ' 85.49381591174573', ' 0.0', ' 54.8725256217021', ' 0.0', ' 0.0', ' 41.751163581000824', ' 0.0', ' 85.49180820046473', ' 0.0', ' 0.0', ' 86.4853482113955', ' 0.0', ' 0.0', ' 45.43018759532124', ' 0.0', ' 0.0', ' 15.110085605812857', ' 0.0', ' 0.0', ' 0.0']
['91.5773794285963', ' 0.0', ' 39.7739407700985', ' 0.0', ' 34.801105116222715', ' 0.0', ' 75.56931849334579', ' 0.0', ' 19.88608843487698', ' 0.0', ' 85.5151683277161', ' 0.0', ' 54.88687349538332', ' 0.0', ' 0.0', ' 41.756629175867054', ' 0.0', ' 85.50301418061092', ' 0.0', ' 0.0', ' 86.50749970123347', ' 0.0', ' 0.0', ' 45.441809854235316', ' 0.0', ' 0.0', ' 15.112067828647621', ' 0.0', ' 0.0', ' 0.0']
['91.59998586860108', ' 0.0', ' 39.77882218264542', ' 0.0', ' 34.80968661528122', ' 0.0', ' 75.57883074144365', ' 0.0', ' 19.888594410257205', ' 0.0', ' 85.5253357841745', ' 0.0', ' 54.89373969343165', ' 0.0', ' 0.0', ' 41.767512277192246', ' 0.0', ' 85.52524221700561', ' 0.0', ' 0.0', ' 86.51809143113586', ' 0.0', ' 0.0', ' 45.44734568145985', ' 0.0', ' 0.0', ' 15.116001469861365', ' 0.0', ' 0.0', ' 0.0']
['91.61077693983182', ' 0.0', ' 39.78849880316471', ' 0.0', ' 34.813796647528434', ' 0.0', ' 75.59770394302141', ' 0.0', ' 19.8935856317308', ' 0.0', ' 85.54556149952481', ' 0.0', ' 54.90738575992812', ' 0.0', ' 0.0', ' 41.77810050575033', ' 0.0', ' 85.54678426114978', ' 0.0', ' 0.0', ' 86.5391716098014', ' 0.0', ' 0.0', ' 45.4583337021688', ' 0.0', ' 0.0', ' 15.11981534679368', ' 0.0', ' 0.0', ' 0.0']
['91.63221741187614', ' 0.0', ' 39.79788775463724', ' 0.0', ' 34.8219835318052', ' 0.0', ' 75.61599659292176', ' 0.0', ' 19.8984421726723', ' 0.0', ' 85.56529848419493', ' 0.0', ' 54.920640623386326', ' 0.0', ' 0.0', ' 41.7882359182334', ' 0.0', ' 85.56735278746049', ' 0.0', ' 0.0', ' 86.55970767207538', ' 0.0', ' 0.0', ' 45.46901422032334', ' 0.0', ' 0.0', ' 15.123457802269261', ' 0.0', ' 0.0', ' 0.0']
['91.6530655732115', ' 0.0', ' 39.806881172142816', ' 0.0', ' 34.829962491804814', ' 0.0', ' 75.63346008058986', ' 0.0', ' 19.903090409209327', ' 0.0', ' 85.58432991757016', ' 0.0', ' 54.933320350531304', ' 0.0', ' 0.0', ' 41.7978155706838', ' 0.0', ' 85.58676845720875', ' 0.0', ' 0.0', ' 86.57943005722692', ' 0.0', ' 0.0', ' 45.4792634804646', ' 0.0', ' 0.0', ' 15.126896443762835', ' 0.0', ' 0.0', ' 0.0']
['91.67305952354013', ' 0.0', ' 39.81540956240383', ' 0.0', ' 34.837623056783315', ' 0.0', ' 75.64993930714071', ' 0.0', ' 19.907482373268195', ' 0.0', ' 85.60250115060826', ' 0.0', ' 54.9453067411373', ' 0.0', ' 0.0', ' 41.80678975549105', ' 0.0', ' 85.60495417456616', ' 0.0', ' 0.0', ' 86.59815688710819', ' 0.0', ' 0.0', ' 45.488999391095255', ' 0.0', ' 0.0', ' 15.13011713260015', ' 0.0', ' 0.0', ' 0.0']
['91.6920263194343', ' 0.0', ' 39.82344064927449', ' 0.0', ' 34.844890823029594', ' 0.0', ' 75.66536750240658', ' 0.0', ' 19.911594910389894', ' 0.0', ' 85.61972331007338', ' 0.0', ' 54.95654477989805', ' 0.0', ' 0.0', ' 41.81515467772863', ' 0.0', ' 85.62191914720813', ' 0.0', ' 0.0', ' 86.6157937609654', ' 0.0', ' 0.0', ' 45.498181096685194', ' 0.0', ' 0.0', ' 15.133121175209789', ' 0.0', ' 0.0', ' 0.0']
['91.70988047051843', ' 0.0', ' 39.83097429715103', ' 0.0', ' 34.851727244859816', ' 0.0', ' 75.67975242194956', ' 0.0', ' 19.915426251775813', ' 0.0', ' 85.62800251018011', ' 0.0', ' 54.967033607111965', ' 0.0', ' 0.0', ' 41.81913458927911', ' 0.0', ' 85.63773744940127', ' 0.0', ' 0.0', ' 86.63232366313231', ' 0.0', ' 0.0', ' 45.50680397182041', ' 0.0', ' 0.0', ' 15.134551887483656', ' 0.0', ' 0.0', ' 0.0']
['91.72661290059048', ' 0.0', ' 39.83803514533842', ' 0.0', ' 34.858125409561396', ' 0.0', ' 75.69315780934213', ' 0.0', ' 19.918991085922393', ' 0.0', ' 85.64452771578087', ' 0.0', ' 54.97681377796937', ' 0.0', ' 0.0', ' 41.82702380737082', ' 0.0', ' 85.64528628767137', ' 0.0', ' 0.0', ' 86.64779079591341', ' 0.0', ' 0.0', ' 45.514891840326186', ' 0.0', ' 0.0', ' 15.137392156875116', ' 0.0', ' 0.0', ' 0.0']
['91.73460721971762', ' 0.0', ' 39.841416120512136', ' 0.0', ' 34.861178166628356', ' 0.0', ' 75.69955270347039', ' 0.0', ' 19.920688981559728', ' 0.0', ' 85.66065257770882', ' 0.0', ' 54.981479852176875', ' 0.0', ' 0.0', ' 41.834680081946765', ' 0.0', ' 85.66033944083482', ' 0.0', ' 0.0', ' 86.65518508991606', ' 0.0', ' 0.0', ' 45.51876573734868', ' 0.0', ' 0.0', ' 15.140153883436158', ' 0.0', ' 0.0', ' 0.0']
['91.75051578497934', ' 0.0', ' 39.8481745817461', ' 0.0', ' 34.86724340709904', ' 0.0', ' 75.71230075143357', ' 0.0', ' 19.924067397342192', ' 0.0', ' 85.6761283847195', ' 0.0', ' 54.990779157312396', ' 0.0', ' 0.0', ' 41.842017266423646', ' 0.0', ' 85.67506968994014', ' 0.0', ' 0.0', ' 86.66993824666808', ' 0.0', ' 0.0', ' 45.52650915158323', ' 0.0', ' 0.0', ' 15.142805316100594', ' 0.0', ' 0.0', ' 0.0']
['91.76601765908383', ' 0.0', ' 39.85480176807101', ' 0.0', ' 34.87314239765579', ' 0.0', ' 75.72477159391156', ' 0.0', ' 19.927365107608612', ' 0.0', ' 85.69078764451731', ' 0.0', ' 54.99987164597318', ' 0.0', ' 0.0', ' 41.84897953562355', ' 0.0', ' 85.68930493564798', ' 0.0', ' 0.0', ' 86.68437298324662', ' 0.0', ' 0.0', ' 45.53410016788241', ' 0.0', ' 0.0', ' 15.145325252159033', ' 0.0', ' 0.0', ' 0.0']
